id,name,source_ids,source_match,original_category,current_category,geometry_preserved,id_preserved,status
sunpark,おのだサンパーク,way/180897597;way/180897599,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
seamall,シーモール,way/257074927,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
yamaguchi,ゆめタウン山口,way/405965521,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
hohu,ゆめタウン防府,node/3951251460,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
ube,ゆめタウン宇部,way/252844282,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
chohu,ゆめタウン長府,way/291544092,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
shinnanyo,ゆめタウン新南陽,way/305642626,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
tokuyama,ゆめタウン徳山,node/4391628789,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
yanai,ゆめタウン柳井,way/391860167,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
kudamatsu,ゆめタウン下松,way/305489780,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
youmecity,ゆめシティ,way/323684106,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
aeon-hofu,イオンタウン防府,node/4041110342,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
aeon-ogori,イオンタウン小郡,way/391862840,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
sunlive-kudamatsu,サンリブ下松,node/8704546617,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
aeon-shunan,イオンタウン周南,node/3205773363,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
fuji-ube,フジグラン宇部,way/239167795,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
fuji-yamaguchi,フジグラン山口,way/374499083,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
fuji-iwakuni,フジグラン岩国,way/561502888,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
minamiiwakuni,ゆめタウン南岩国,node/2508259668,curated_snapshot_unchanged,mall,mall,True,True,no_rule_flag
maruki-nakagawa,ウェスタまるき中川店,way/740120977,curated_snapshot_unchanged,supermarket,supermarket,True,True,no_rule_flag
cosmos-onoda,コスモス小野田店,way/332618148,curated_snapshot_unchanged,drugstore,drugstore,True,True,no_rule_flag
cosmos-marugouchi,コスモス丸河内店,node/9472329358,curated_snapshot_unchanged,drugstore,drugstore,True,True,no_rule_flag
osm-node-10253616807,クスリ岩崎チェーン 西宇部店,node/10253616807,saved_osm_element,pharmacy,pharmacy,True,True,pending
osm-node-10253619860,ファミリーマート,node/10253619860,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-10275660943,セブンイレブン宇部島2丁目店,node/10275660943,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-10275726015,セブン-イレブン,node/10275726015,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-10727238359,セブン-イレブン,node/10727238359,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-10915439394,セブン-イレブン,node/10915439394,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-10932637345,ローソン,node/10932637345,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-11349237599,Marine Corps Exchange (MCX),node/11349237599,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-11389798235,ドラッグストアモリ 防府新田店,node/11389798235,saved_osm_element,pharmacy,drugstore,True,True,corrected
osm-node-11420251609,セブン-イレブン,node/11420251609,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-11468850828,ファミリーマート,node/11468850828,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-11548197840,セブン-イレブン 湯田温泉スマ―トインタ―店,node/11548197840,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-11933833241,ファミリーマート,node/11933833241,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-11933957300,セブン-イレブン,node/11933957300,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-12064835867,朋和会薬局,node/12064835867,saved_osm_element,pharmacy,pharmacy,True,True,no_rule_flag
osm-node-12229478813,ダイレックス,node/12229478813,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-12376158348,ローソン,node/12376158348,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-12376234998,セブン-イレブン,node/12376234998,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-12376670726,おかもと内閣,node/12376670726,saved_osm_element,clinic,clinic,True,True,pending
osm-node-12383832808,きわのもり歯科クリニック,node/12383832808,saved_osm_element,hospital,clinic,True,True,corrected
osm-node-12487748790,セブンイレブン宇部東岐波店,node/12487748790,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-12487748791,ダイレックス東岐波店,node/12487748791,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-12487748792,コスモス東岐波店,node/12487748792,saved_osm_element,supermarket,supermarket,True,True,pending
osm-node-12894253957,まるき嘉川店,node/12894253957,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-12896592002,ファミリーマート,node/12896592002,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-12919501779,ローソン,node/12919501779,saved_osm_element,supermarket,supermarket,True,True,pending
osm-node-12919548570,ローソン,node/12919548570,saved_osm_element,supermarket,supermarket,True,True,pending
osm-node-13019068187,ウォンツ,node/13019068187,saved_osm_element,drugstore,drugstore,True,True,no_rule_flag
osm-node-13019068190,ローソン,node/13019068190,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-13041016003,まるき,node/13041016003,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-13144890065,セブン-イレブン,node/13144890065,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-13154614554,セブン-イレブン,node/13154614554,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-13154614555,セブン-イレブン,node/13154614555,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-13154614556,セブン-イレブン,node/13154614556,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-13540022550,小郡第一整形駅前クリニック,node/13540022550,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-13540022552,かなえ薬局,node/13540022552,saved_osm_element,pharmacy,pharmacy,True,True,no_rule_flag
osm-node-13651735831,Aコープ安下庄店,node/13651735831,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-13651893749,セブンイレブン山口大島橘店,node/13651893749,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-13651969772,中本ストアー,node/13651969772,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-13664334705,ローソン,node/13664334705,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-13789521881,ポプラ,node/13789521881,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-1423653484,あずま会稗田病院,node/1423653484,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423653689,オープンシステム徳山医師会病院,node/1423653689,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423653836,三菱重工業株式会社下関造船所病院,node/1423653836,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423653934,下関市医師会病院,node/1423653934,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654004,下関病院,node/1423654004,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654012,下関診療協会彦島病院,node/1423654012,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654028,丘病院,node/1423654028,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654138,仁徳会周南病院,node/1423654138,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654181,信和会高嶺病院,node/1423654181,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654205,元洋会森山病院,node/1423654205,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654264,光輝会光輝病院,node/1423654264,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654269,光風会岩国中央病院,node/1423654269,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654273,全生会周防病院,node/1423654273,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654274,全眞会病院,node/1423654274,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654293,市立美東病院,node/1423654293,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654294,其桃会西尾病院,node/1423654294,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654310,前田内科病院,node/1423654310,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654394,千寿会岩国第一病院,node/1423654394,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654419,南和会みどり病院,node/1423654419,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654420,南和会千鳥ケ丘病院,node/1423654420,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654432,博愛会村田博愛病院,node/1423654432,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654436,厚仁会西宇部病院,node/1423654436,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654505,向陽会阿知須同仁病院,node/1423654505,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654525,周南記念病院,node/1423654525,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654555,周東総合病院,node/1423654555,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654564,周防大島町立橘病院,node/1423654564,saved_osm_element,clinic,clinic,True,True,pending
osm-node-1423654575,和同会宇部温泉病院,node/1423654575,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654578,和同会片倉病院,node/1423654578,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654646,独立行政法人国立病院機構　山口宇部医療センター,node/1423654646,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654650,国立病院機構柳井病院,node/1423654650,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654651,国立病院機構関門医療センター,node/1423654651,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654756,大島郡国民健康保険診療施設組合大島東部病院,node/1423654756,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654757,大島郡国民健康保険診療施設組合大島病院,node/1423654757,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654796,太白会シーサイド病院,node/1423654796,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654807,季朋会王司病院,node/1423654807,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423654864,宇部興産中央病院,node/1423654864,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423655469,山口労災病院,node/1423655469,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423655694,山口平成会山口平成病院,node/1423655694,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423655804,山口県済生会豊浦町立病院,node/1423655804,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423655821,山口県立中央病院,node/1423655821,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423655950,山口逓信診療所,node/1423655950,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423655972,山崎病院,node/1423655972,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423655999,山陽会長門一ノ宮病院,node/1423655999,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423656060,岩国みなみ病院,node/1423656060,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423656116,岩国市医療センター医師会病院,node/1423656116,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423656156,岩国病院,node/1423656156,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423657598,康淳会緑町三祐病院,node/1423657598,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423657599,萩むらた病院,node/1423657599,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423657673,徳山静養院,node/1423657673,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658230,心和会小野田心和園,node/1423658230,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658238,恵愛会柳井病院,node/1423658238,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658243,惠愛会防府保養院,node/1423658243,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658244,愛の会光風園病院,node/1423658244,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658250,愛命会大田病院,node/1423658250,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658251,愛命会泉原病院,node/1423658251,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658261,慈生会萩慈生病院,node/1423658261,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658262,成幸会下松病院,node/1423658262,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658265,成蹊会岡田病院,node/1423658265,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658268,扶老会扶老会病院,node/1423658268,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658307,新生会いしい記念病院,node/1423658307,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658360,日良居病院,node/1423658360,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658379,星の里会岡病院,node/1423658379,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658394,曙会佐々木外科病院,node/1423658394,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658501,杏祐会三隅病院,node/1423658501,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658680,東洋鋼鈑診療所,node/1423658680,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658762,松友会松本外科病院,node/1423658762,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658785,松栄会坂本病院,node/1423658785,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423658790,松涛会安岡病院,node/1423658790,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659425,株式会社日立製作所笠戸工場附属日立病院,node/1423659425,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659465,桃崎病院,node/1423659465,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659602,森田病院,node/1423659602,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659619,横田病院,node/1423659619,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659643,水の木会萩病院,node/1423659643,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659645,水生会柴田病院,node/1423659645,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659669,江藤病院,node/1423659669,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659670,池友会下関リハビリテーション病院,node/1423659670,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659694,治徳会湯野温泉病院,node/1423659694,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659695,泉仁会宇部第一病院,node/1423659695,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659750,清仁会林病院,node/1423659750,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659759,清和会吉南病院,node/1423659759,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659761,清志会藤政病院,node/1423659761,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659775,済生会山口総合病院,node/1423659775,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659776,済生会湯田温泉病院,node/1423659776,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659787,滝部病院,node/1423659787,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659791,瀬戸病院,node/1423659791,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659827,玉木病院,node/1423659827,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659837,玖玉会玖珂中央病院,node/1423659837,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659851,生和会湯野生和会病院,node/1423659851,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659853,生山会斎木病院,node/1423659853,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659873,田中病院,node/1423659873,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423659945,大和総合病院,node/1423659945,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660034,市立美和病院,node/1423660034,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660173,山口県立こころの医療センター,node/1423660173,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660244,社会保険下関厚生病院,node/1423660244,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660371,祐圭会山口よしき病院,node/1423660371,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660385,神徳会三田尻病院,node/1423660385,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660396,福寿会福永病院,node/1423660396,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660599,米沢記念桑陽病院,node/1423660599,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660614,綜合病院社会保険徳山中央病院,node/1423660614,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660622,緑山会周南高原病院,node/1423660622,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660623,緑山会鹿野博愛病院,node/1423660623,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660652,美祢市立病院,node/1423660652,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660730,聖比留会セントヒル病院,node/1423660730,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660752,至誠会梅田病院,node/1423660752,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660765,若宮会山口若宮病院,node/1423660765,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660767,若草会小郡まきはら病院,node/1423660767,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660774,茜会昭和病院,node/1423660774,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660817,萩市民病院,node/1423660817,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423660991,親和会織畠病院,node/1423660991,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661039,豊愛会豊北病院,node/1423661039,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661103,豊田中央病院,node/1423661103,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661116,豊美会田代台病院,node/1423661116,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661124,貴和会防府病院,node/1423661124,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661178,野村病院,node/1423661178,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661199,錦病院,node/1423661199,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661209,長府病院,node/1423661209,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661223,長明会長沢病院,node/1423661223,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661250,長門総合病院,node/1423661250,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661327,防府消化器病センター防府胃腸病院,node/1423661327,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661468,陽光会光中央病院,node/1423661468,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661473,青寿会武久病院,node/1423661473,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661474,青山会リフレまえだ病院,node/1423661474,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1423661681,鼓ケ浦整肢学園,node/1423661681,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-1593079370,セブン-イレブン,node/1593079370,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-1618763376,セブン-イレブン,node/1618763376,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-2252806318,セブン-イレブン,node/2252806318,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-2253194966,セブン-イレブン,node/2253194966,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-2253197417,セブン-イレブン,node/2253197417,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-2253200282,クスリ岩崎チェーン,node/2253200282,saved_osm_element,pharmacy,pharmacy,True,True,pending
osm-node-2253691125,コープやまぐち,node/2253691125,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2253707359,ローソン,node/2253707359,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-2301970318,芝草薬局,node/2301970318,saved_osm_element,pharmacy,pharmacy,True,True,no_rule_flag
osm-node-2302485679,さくら薬局,node/2302485679,saved_osm_element,pharmacy,pharmacy,True,True,no_rule_flag
osm-node-2302485684,ポプラ,node/2302485684,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-2302485686,宮尾医院,node/2302485686,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-2303146771,ローソン,node/2303146771,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-2303175267,よしとみ整骨院,node/2303175267,saved_osm_element,clinic,reference,True,True,out_of_scope
osm-node-2303175278,セブン-イレブン,node/2303175278,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-2303851408,シノハラ,node/2303851408,saved_osm_element,pharmacy,pharmacy,True,True,no_rule_flag
osm-node-2306269756,ふかわ薬局,node/2306269756,saved_osm_element,pharmacy,pharmacy,True,True,no_rule_flag
osm-node-2306269787,國司眼科医院,node/2306269787,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-2306332773,領家循環器・内科,node/2306332773,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-2414456143,宮本商店,node/2414456143,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-2420817189,丸喜 下関一の宮店,node/2420817189,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2426673962,下関大丸,node/2426673962,saved_osm_element,mall,mall,True,True,no_rule_flag
osm-node-2498750488,おおそら薬局,node/2498750488,saved_osm_element,pharmacy,pharmacy,True,True,no_rule_flag
osm-node-2498750511,とみなが皮ふ科,node/2498750511,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-2498909112,岩国医療センター,node/2498909112,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-2499032822,中央フード川下店,node/2499032822,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2503633370,三吉フード,node/2503633370,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2503638477,マックスバリュ南岩国店,node/2503638477,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2508259669,中央フード平田店,node/2508259669,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2508260099,万総南岩国店,node/2508260099,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2523081786,中央フード山手店,node/2523081786,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2527628179,マルキュウ,node/2527628179,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2748741361,MaxValu,node/2748741361,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-2748741363,マツモトキヨシ,node/2748741363,saved_osm_element,pharmacy,pharmacy,True,True,no_rule_flag
osm-node-3017512810,ローソン,node/3017512810,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-3096871729,Yショップ,node/3096871729,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-3207021062,新南陽市民病院,node/3207021062,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-3219824892,ローソン,node/3219824892,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-3555459656,業務スーパー,node/3555459656,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-3596474500,マックスバリュ,node/3596474500,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-3681613625,黒川病院,node/3681613625,saved_osm_element,hospital,hospital,True,True,no_rule_flag
osm-node-3716202776,セブンイレブン,node/3716202776,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-3716209175,セブンイレブン,node/3716209175,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-3767101960,クスリ岩崎チェーン,node/3767101960,saved_osm_element,drugstore,drugstore,True,True,no_rule_flag
osm-node-3768698057,宇都宮医院,node/3768698057,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3783016857,セブンイレブン,node/3783016857,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-3786992202,萩しーまーと,node/3786992202,saved_osm_element,mall,mall,True,True,no_rule_flag
osm-node-3798156478,いちやSC,node/3798156478,saved_osm_element,supermarket,supermarket,True,True,pending
osm-node-3799039405,アルク,node/3799039405,saved_osm_element,supermarket,supermarket,True,True,no_rule_flag
osm-node-3799245557,ローソン,node/3799245557,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-3800072362,森岡医院,node/3800072362,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3800802663,高橋内科,node/3800802663,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3804918121,コスモス,node/3804918121,saved_osm_element,drugstore,drugstore,True,True,no_rule_flag
osm-node-3808382357,浅海医院,node/3808382357,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3809385357,香田整形外科,node/3809385357,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3812486961,岐陽内科,node/3812486961,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3812486962,清水クリニック,node/3812486962,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3812551757,広田眼科,node/3812551757,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3812554657,藤井内科,node/3812554657,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3812568557,野村眼科,node/3812568557,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3813311158,ファミリーマート,node/3813311158,saved_osm_element,convenience,convenience,True,True,no_rule_flag
osm-node-3813312059,藤井医院,node/3813312059,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3814755158,土生クリニック,node/3814755158,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3815583957,山下内科小児科,node/3815583957,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3815584060,早川整形外科,node/3815584060,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3816814958,こうち医院,node/3816814958,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3816821666,中原医院,node/3816821666,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3816869540,まえだ循環器内科,node/3816869540,saved_osm_element,clinic,clinic,True,True,no_rule_flag
osm-node-3822029057,イケダ薬局,node/3822029057,saved_osm_element,pharmacy,pharmacy,True,True,no_rule_flag
